stream_id,user_id,user_name,game_id,stream_type,title,viewer_count,started_at,language
1198059105,107496657,Popcultureshow,30921,live,1s ranked ! + Camera :) ,7,2020-04-15T16:01:16Z,fr
37557088960,233267042,knight_dendragon,30921,live,[GER/ENG]  #KnightGarde was wollt ihr sehen?   !commands,7,2020-04-15T15:42:14Z,de
1198618353,48787927,LSR10,30921,live,"Champion 2 , a caminho de C3?! PT ",7,2020-04-15T16:54:17Z,pt
1197200321,101939775,leagueofschroti03,30921,live,[GER]🔥Ich bin ein Noob und ich bin stolz 🔥| !ts !dc ,7,2020-04-15T14:30:20Z,de
1195432193,88542699,KsKaLvO,30921,live,con teclado y ratón (no trade/only sponsor) patrocinado por furbyRacing,7,2020-04-15T10:25:03Z,es
1198333745,455234559,Gwa1nne,30921,live,[18h30-20h] Game Viewers - On joue ensemble et on discute !   #Restezchezvous  !question !utip !discord [FR],6,2020-04-15T16:27:44Z,fr
1197364737,189288175,aKwa__TV,30921,live,Rocket League -Toujours mauvais - 50h de jeu,6,2020-04-15T14:49:15Z,fr
1198313185,222826586,itz__q,30921,live,نلعب روكيت  ليق حياكم,6,2020-04-15T16:25:43Z,ar
37557042736,228990653,UnderdogzGaming,30921,live,🔥  🔥 🔥,6,2020-04-15T15:38:09Z,de
37557859856,79771293,ToastyTorch,30921,live,3hr strema pogU 6mans and ranked today. SHould be fun,6,2020-04-15T16:44:02Z,en
1198629585,204524528,litheaa,30921,live,Kom ind og hyg,5,2020-04-15T16:55:14Z,da
37557330976,147395652,Tammy_BlackMedia,509481,live,Twitch Sings Party Mode w TheLuckMusic #ad,4988,2020-04-15T16:01:41Z,en
37557390112,140639039,theluckmusic,509481,live,Twitch Sings - Party Mode with Tammy_BlackMedia #ad,2035,2020-04-15T16:06:19Z,en
37555063360,159414694,Natiffan,509481,live,Bunker Life Day 31!!! Toilet Paper Diaries !merch !eutrip AGR,25,2020-04-15T12:18:20Z,en
37557768016,453536240,esmayluckart,509481,live,"Watercolor paint-along today in London, UK listening to #theluckmusic !buythis !weeklytheme",24,2020-04-15T16:36:53Z,en
1198782865,131733867,Kittyih,509481,live,"Je chante faux mais j'y crois, venez me soutenir ! En duo avec Shaykiioz l'ultra bg",23,2020-04-15T17:06:25Z,fr
37552664512,413442881,valorousorb,509481,live,Bunny sings🐰 On time as always 🐰 lettts gooo🐰 !discord !join,16,2020-04-15T06:31:44Z,en
37557968928,473681989,Summah_Syn,509481,live,Catching Up With Duets,15,2020-04-15T16:52:14Z,en
37558049200,267634768,voidcatgaming,509481,live,someone's gonna regret this and it's probably gonna be me,12,2020-04-15T16:57:52Z,en
37557087584,67442708,sinfulreapertv,509481,live,Singing,11,2020-04-15T15:42:05Z,en
37554613728,89683313,PsychoTeddyy,509481,live,Singing? Whaaa,11,2020-04-15T11:22:08Z,en
1196395345,264236492,Fyyrnen,509481,live,[AUT/ENG] ohrenkrebs,11,2020-04-15T12:56:11Z,de
37558161248,108247300,pocketsuke,509481,live,Lets Sing! | Pockets Plays | Twitch Sings,8,2020-04-15T17:04:21Z,en
1198440337,45839935,Shaykiioz,509481,live,Je chante avec une fille !!!! (ft Kittyih la belle gosse),8,2020-04-15T16:37:44Z,fr
37553154896,83212879,SinfulGalaxy,509481,live,Singin with friends,7,2020-04-15T07:43:07Z,en
1197463745,427486609,VelvetVHS,509481,live,ꜱᴡᴇ/ᴇɴɢ Pop star Yosh' 🎙️⭐ !request [song] (VIP+ only!) ,7,2020-04-15T14:59:38Z,sv
37557692368,135612613,hemibudda4games,509481,live,Wednesday Karaoke Fun Times,5,2020-04-15T16:31:01Z,en
1198839345,473519297,gelis89,509481,live,"[ENG/SWE] TWITCH SINGS \ SUPER TIRED TODAY, PLZ BRING ME COFFEE!! /",5,2020-04-15T17:11:03Z,en
37557607856,189973057,nicolisa,509481,live,Bored. Singing and doing tarot readings! Every 5 songs is a reading.,4,2020-04-15T16:24:01Z,en
1198609121,30426405,Ariazone,509481,live,Chill & chat with us? ^-^,4,2020-04-15T16:53:30Z,en
37557596368,147272828,RealKingRegis,509481,live,FFXV's 'KING REGIS' MoCap Actor Is learning to sing #irl,4,2020-04-15T16:23:04Z,en
37550593584,78504981,gamer22devon,509481,live,24 hour live stream,4,2020-04-15T03:26:57Z,en
37557685392,155638529,CHAN_MIKO,509481,live,"夜な夜な…マイクテスト
",3,2020-04-15T16:30:30Z,ja
1198346993,56096347,GG_Dae,509481,live,Twitch sings qualitatif,3,2020-04-15T16:28:59Z,fr
1198623969,441812859,therealhunterfalls,509481,live,TheRealHunterFalls // What's good?,3,2020-04-15T16:54:47Z,en
37558132752,93561000,cleio81,509481,live,Getting our Sings ON!,3,2020-04-15T17:02:34Z,en
37557794256,39645198,ThePhantom0288,509481,live,Gaming with Phantom!!!,2,2020-04-15T16:38:55Z,en
37558257872,149183,jane_ds,509481,live,Replying back. I promise! | !subworkout OFF | !giveaway ,1,2020-04-15T17:10:41Z,en
37557789632,111844048,pakaju,509481,live,Lalalaladida,1,2020-04-15T16:38:34Z,en
1198553937,181613532,Rhiannon_Elf,509481,live,Songbird Séance | !sing !discord | Let's sing together!,1,2020-04-15T16:48:35Z,en
37558319216,467671921,obkel,509481,live,"(GER)  Singen, singen üben... ",1,2020-04-15T17:15:06Z,de
37555127168,24643155,peacesFGC,509481,live,singin on da side,1,2020-04-15T12:26:01Z,en
37554961392,82635236,SayNoToRage,497057,live,SEPT DLC LEAKS !micropc !thursday,1823,2020-04-15T12:06:02Z,en
37554609600,16995144,Leopard,497057,live,Farming 1030 Nightfall !Farm // !emblem,854,2020-04-15T11:21:34Z,en
37556685840,73013571,Slayerage,497057,live,Iron Bannaner :^),529,2020-04-15T15:06:11Z,en
37555701296,55659842,FpsKrystal,497057,live,iron banner cus I h8 myself lul | !discord !g1 ,463,2020-04-15T13:29:55Z,en
37555537120,104543271,PureChiLL,497057,live,5500 Legend Rank Comp!,449,2020-04-15T13:11:43Z,en
37554663824,127445440,Drewskys,497057,live,PvP & Farming + New Emotes! - !G1 !Advanced !newvid ,296,2020-04-15T11:28:45Z,en
37557267632,114519775,GsxrClyde,497057,live,Bungie !Bounty on PS4 with Blessious and Cozmo !emblem !donate ,295,2020-04-15T15:57:13Z,en
37557251648,137365824,o_fancyy_x,497057,live,[XBOX] | Comp (: | !5500 | !Montage,154,2020-04-15T15:56:01Z,en
37557500096,107231994,DFPsheikh,497057,live,What's Good !yt !sub ,133,2020-04-15T16:15:07Z,en
37557766080,144525628,mittenskittens,497057,live,Something something humpday grind | !captions !apex !advanced !swimmer,87,2020-04-15T16:36:44Z,en
37556877328,48079947,Clintus,497057,live,Iron Banner = Pinnacles! | !lightchange,86,2020-04-15T15:23:26Z,en
37557412208,76026207,SouzyLIVE,497057,live,Getting 1k Light Today !giveaway !gamerchurch,82,2020-04-15T16:08:05Z,en
1197795041,101053864,VeneroTV,497057,live,Feierabend Stream !sub !youtube,78,2020-04-15T15:34:07Z,de
37557460928,52057952,Ibelkin,497057,live,"Рейдовый марафон со зрителями, опять",66,2020-04-15T16:12:01Z,ru
37558203808,100619867,Blessious,497057,live,11AM PST - (PS4) Bungie Bounty + Disaster Relief Charity Stream w/ GSXRCLYDE & Cozmo!  ,60,2020-04-15T17:07:03Z,en
37557644176,53485557,myfi_,497057,live,Raiding all day :),47,2020-04-15T16:27:07Z,en
37554400752,36522101,Procerity,497057,live,[XBOX] Helping people in Comp to 2100/5500! !comp !raffle,47,2020-04-15T10:53:40Z,en
37557265344,131354522,The_Eli029,497057,live,1 quest at a time -PS4-,43,2020-04-15T15:57:02Z,en
37555510928,106588431,El_Luigi,497057,live,Raid & Free Comp Help !Help !Smile,38,2020-04-15T13:08:50Z,en
37558137216,181778711,zzpompinhozz,497057,live,[PS4GER/DE] Free NF/Komp Helpline - Heut kann wieder jeder mit !Discord !nf,32,2020-04-15T17:02:51Z,de
1197707345,227593977,kryushh,497057,live,[Slayz/Fr/En] 4s Tourney At 9pm !! !aide // !subs //,32,2020-04-15T15:24:36Z,fr
1197165937,434938516,SUMMIRO,497057,live,CHALENGE WEDNESDAY!🧡ЖЗ  С ВАШИМ БИЛДОМ!🧡 !SUMMIRO !DISCORD !STEAM !DONATE,31,2020-04-15T14:26:27Z,ru
37554082608,96929882,GuardianOutpost,497057,live,Matching Subs (20) On 80's Wednesday,30,2020-04-15T10:05:36Z,en
37557369472,146471773,yoFrankie,497057,live,Coming for that Bungie Booty × !RECOV !PC,28,2020-04-15T16:04:43Z,en
37555462128,154482087,Sotosan,497057,live,Iron Beaver,28,2020-04-15T13:03:47Z,en
37555682176,430380180,MsSavvy_,497057,live,IronBanner w/Viewers !join (PS4),25,2020-04-15T13:27:56Z,en
37556366608,99985535,DrNaade,497057,live,MONTAGE OUT VENERDì / 5500 Punti Gratis Ai Follower (219 A.P. Completate Agli Iscritti) / Sub (78/100) !legend !telegram !discord,25,2020-04-15T14:36:46Z,it
37557864800,180965262,GoAskAlice,497057,live,A girl will save dolphins..!scare !secretstuff !sg !timeout !funko,22,2020-04-15T16:44:22Z,en
1196836097,95165752,Onkel_DD,497057,live,[GER][PC] Wir starten mal mit ein wenig Eisenbanner | Kurzarbeit Tag 23,21,2020-04-15T13:49:17Z,de
37556451040,122654446,icambo_koam,497057,live,(PS4) Bungie Bounty Emblem attempt !giveaway !recov,20,2020-04-15T14:45:15Z,en
37557994016,115303334,karlyy,497057,live,"Wednesday, April 15th",20,2020-04-15T16:54:05Z,en
37556066752,144846197,adds7892,497057,live,"IB and pinnacles, Frames please stay !team",20,2020-04-15T14:07:00Z,en
37554417424,126318864,xBoogi,497057,live,[PS4] ☕ Iron 🍌🍌🍌🍌 mit Euch ❤ || !discord Emblem verlosung,19,2020-04-15T10:55:56Z,de
37555367648,81480328,MajesticJJ,497057,live,Free Legend Double Carries !discord !compcarry,19,2020-04-15T12:54:30Z,en
37555969936,83843863,TheConniii,497057,live,[Last Rites] 30/75 Partnership Push Day 17 Elo extraction !raffle,19,2020-04-15T13:58:12Z,en
1196778081,90822776,ippo91,497057,live,[FR/PC] chill et try NN solo,19,2020-04-15T13:42:08Z,fr
37557541808,24283299,Legolastef90,497057,live,Stendino di Ferro... - !clan !setup,19,2020-04-15T16:18:39Z,it
37558137008,79723160,Steelistic,497057,live,(PS4) Bungie Bounty | Iron Banner | #TeamAscend [18+],18,2020-04-15T17:02:50Z,en
37544979152,122471554,ItsBigWoo,497057,live,24+ hour stream !twitter,18,2020-04-14T22:05:27Z,en
37557784064,38216070,ac_nathan,497057,live,VERY RARE EARLY SHORT STREAM  !socials ,16,2020-04-15T16:38:06Z,en
37555622048,438042172,네브얌,497057,live,감자깃발,16,2020-04-15T13:21:13Z,ko
37558272256,96812520,Its_Hello,497057,live,[ENG] I AM FINALLY BACK  - !Commands,15,2020-04-15T17:11:41Z,en
37553599520,421926052,soupatruepa99,497057,live,if yahhhh smeeeeeeellllllll what the soup is cooking cheeeehuuuuu,14,2020-04-15T08:50:20Z,en
37555755776,99092953,Lazypanda7,497057,live,"Wife is in the Hospital and I can't see her, Distract me #WashYourHands - !Discord !Clan !Comp !Donate",14,2020-04-15T13:35:42Z,en
37554834240,117391214,b28MyLunch,497057,live,(: !help !sfx,13,2020-04-15T11:51:30Z,en
37557596624,90455847,D127sX,497057,live,{PS4} I Wish I Knew How To Quit You - !recov - !multi,13,2020-04-15T16:23:05Z,en
37557662320,159754417,Man_at_Arms2112,497057,live,Man screams while kicking people.,12,2020-04-15T16:28:38Z,en
37557400080,85732554,iTz_DonnyCartel,497057,live,[LastRites] MnK Practice Titan Boy !Priority !Montage  (PC),11,2020-04-15T16:07:08Z,en
37557332640,161406899,VoodoosGirl,497057,live,Eisenbanner mit euch - Only Wins?! Bin jetzt Affiliate yeaaahhh ,11,2020-04-15T16:01:47Z,de
37557555216,268652355,Sur_William_,497057,live,"[PS4] Free 5500 Legend Comp Help// (22,000+ Chaperone PVP Kills) !Commands !Social",10,2020-04-15T16:19:46Z,en
1198500257,146258310,SNlP,497057,live,كومب / New alerts!,10,2020-04-15T16:43:31Z,ar
37557110912,58836434,Furrocka,497057,live,Testing Pc today for Gaming and Streaming,10,2020-04-15T15:44:11Z,en
37554586496,434589868,krisandgiulia,497057,live,"[ITA/ENG]D2, Unboxing Live dissipatore a liquido e nuovo monitor 280 hz! Left-handed mouse ♠Kris",10,2020-04-15T11:18:23Z,it
37555498512,98583931,WGH_BadMeetsEvil,497057,live,(PS4 ENG) PVE Shared Wisdom - Teaching GoS,10,2020-04-15T13:07:30Z,en
37555868688,498042469,mrscountrygangsta,497057,live,Lets see what hell we can raise,9,2020-04-15T13:47:51Z,en
37557902112,190055004,Bbangtae0420,497057,live,과제가 안나오네,9,2020-04-15T16:47:14Z,ko
1195472785,104797249,PRAPAGANDIST,497057,live,💀  24/7 IRON BANNER | PS4 💀,9,2020-04-15T10:32:36Z,ru
37555970160,458182285,Arch3ryAng3189,497057,live,Corona Can't Stop Us !Discord !Twitter !Platforms,9,2020-04-15T13:58:13Z,en
37553202240,121020898,epoxzzy,497057,live,[XB1] Iron Banner W/ Followers,9,2020-04-15T07:50:05Z,en
37556309152,109828276,reach_870,497057,live,[PC]Titan Iron Banner! !follow !sub,8,2020-04-15T14:31:09Z,en
1197647713,122637624,L2pouletos,497057,live,(FR/PC) bannière de fer tranquillou 😋,8,2020-04-15T15:18:15Z,fr
37554421616,150326824,No2ApeOCE,497057,live,[ Aus - PC ] PVP - Hump day shenanigans ,8,2020-04-15T10:56:31Z,en
37556099632,106775318,CrappyDagnabbit,497057,live,"Banana for Potassium!!...I mean, Bounties...just bounties and Pinnacle gear stuff",8,2020-04-15T14:10:06Z,en
37556725152,479314872,x_nymphadora_x_,497057,live,Gute Laune Stream 2.0,8,2020-04-15T15:09:44Z,de
1197163121,190872705,XHMMHXYZ,497057,live,XHMMHXYZ's Live PS4 Broadcast,8,2020-04-15T14:26:06Z,en
37557608064,156364437,HelloItsRuby,497057,live,Daily  Destiny2 Quarantine times,7,2020-04-15T16:24:02Z,en
1198413665,70362728,snake3lr,497057,live,باك؟,7,2020-04-15T16:35:12Z,ar
37557246432,164820449,ekko__tv,497057,live,[PS4/GER] ΛSΞN bisschen comp Am abend Eisenbanner mit euch ???,7,2020-04-15T15:55:36Z,de
37555957568,50850610,misscyanidequeen,497057,live,[ps4] just grinding then raids later   #CyanideSquad,7,2020-04-15T13:56:54Z,en
37558349856,32917760,SilencesWaffles,497057,live,Gamer Helping Gamers and Fundraising for !stjude  NOW!  || Personal Goals: 1/75/400/Partner,7,2020-04-15T17:17:13Z,en
37557772224,167765795,EasyShanka,497057,live,ANTI CHOOOT,7,2020-04-15T16:37:10Z,en
37557075440,448657200,SuperfrensTV,497057,live,Some Casual Questing Before Work | Zzam,7,2020-04-15T15:41:02Z,en
1198547473,130938641,TTV_ItsWish,497057,live,|GER|PS4| Eisenbanner mit euch🎮|#Wisharmy❤️,7,2020-04-15T16:48:01Z,de
37555998080,65670901,YetiFrood,497057,live,Raid-Wunschdenken mit Colonel 🐔,7,2020-04-15T14:00:37Z,de
1197323249,186136665,toniss_martin,497057,live,Estandarte de piedra!!!Free comp help,7,2020-04-15T14:44:31Z,es
1196626177,263080284,xxkkemoxx,497057,live,Estandarte del cojo /  !Ayuda   /   Hiiiitoooos  ,7,2020-04-15T13:23:35Z,es
1198800977,152756866,DraconicDusk,497057,live,Destiny 2! Grinding pinacles all day! Come hang and chat!,7,2020-04-15T17:07:54Z,en
37554945776,131091766,lPragmatist,497057,live,PS4//Legend comp- !keyworker  !donate #wereinthistogether,7,2020-04-15T12:04:15Z,en
1198494529,55458881,Zaho916,497057,live,Equipo imparapla o no ,7,2020-04-15T16:42:59Z,en
37557153600,54570568,MilkyAwesomo,497057,live,Small Comp Grind,6,2020-04-15T15:47:45Z,en
37558073696,118680553,FingaTreeMan,497057,live,"Destiny2 (GER,PS4) Kompetetiv Helpline /PvP {!helpline}/Raid {!helpline}/NF/{!helpline}/5500 Punkte/FreeLoot",6,2020-04-15T16:59:22Z,de
1198495777,27784356,Tonuu,497057,live,PS4🎤❌ Sub Button Hype (12/15)  [day 5] - Raids,6,2020-04-15T16:43:06Z,en
1197907169,423618442,Sym_Low,497057,live,[PS4] [Fr] Destiny 2 | PVP | Bannière de fer avec les Follow,6,2020-04-15T15:46:27Z,fr
37557653712,95783131,SolaRiot,497057,live,Attempt #1 at Finishing IB Bounties,6,2020-04-15T16:27:54Z,en
37554528016,216525974,Xxwilsinhohunter,497057,live, (ps4) PVP comp recov  (HELPS) comp!!!! (!recov) (!trials) (!donate)(!tip) (!priority),6,2020-04-15T11:10:02Z,en
37554715376,432591549,nixiepixies,497057,live,WARLOCK? FAST - SPIKY - FLOOF - CORGI - DERRRRP  // CAUSE IT BE LIKE THAT SOMETIMES // LETS GO // SUBGOAL 35/50,6,2020-04-15T11:35:23Z,en
1196707265,122452979,iThornTV,497057,live,ITA/ENG Banana di Ferro Tiziano,6,2020-04-15T13:33:32Z,it
37556468912,210280482,Numinoz,497057,live,🔴 UwU - Getting back to D2 / i'm sleepy~ [ chill stream ] not a trap ♡,6,2020-04-15T14:46:52Z,en
37556755280,163194669,뱅주,497057,live,뉴비 꼬접 10초전 😡😡😡,6,2020-04-15T15:12:24Z,ko
37556142288,89080468,lblvckmvgicl,497057,live,12 hours of fixing sleep schedule! 184/200 follower goal !discord !twitter,6,2020-04-15T14:14:19Z,en
37555917632,78958236,silent__nl,497057,live,need more bright dust for this week... - Follower Goal 266/300,6,2020-04-15T13:52:56Z,en
1198700129,158609633,DevilZenn,497057,live,PS4(Ro/Eng)Reset Stuff #StayHome #Rezist !points !SR !Commands,6,2020-04-15T17:00:27Z,en
37557251584,89527322,Sswisk,497057,live,kurz und knackig (Eisenbanner),5,2020-04-15T15:56:01Z,de
1196869457,187931715,kristequila,497057,live,"(FR/PS4) PVP CHILL - Bannière de Fer 
",5,2020-04-15T13:53:12Z,fr
1196837569,450399300,elgrincho34,497057,live,Fr🇨🇵 PS4 🔞  changement de pseudo Sym_Grincho  ? 😉😉,5,2020-04-15T13:49:28Z,fr
1198200721,63130533,Reduktor_3play,497057,live,⚪Destiny 2⚪ [RU] стрим [🔞] PC ,5,2020-04-15T16:14:32Z,ru
37557779168,207219153,excalibronator,497057,live,||PC|| Anyone Call For Iron Banana? // Memes Inbound,5,2020-04-15T16:37:42Z,en
1198242785,41961393,Jetkokospwnz,497057,live,"Берем 5500! Страдания и боль!
",5,2020-04-15T16:18:40Z,ru
37555261824,49479379,h4shtag_,497057,live,Pinnacle grinding and Iron Banana! #discord | 18+ |  Let's get this bread,5,2020-04-15T12:42:28Z,en
1197185505,179278845,horoowolf,386821,live,ROAD FULL PEN // GAMBLING 55 MIL MILLONES !! // ¿CUANTOS PEN SACAMOS? Go PROFIT,574,2020-04-15T14:28:43Z,es
37554452976,63801297,JoeNeverFails,386821,live,305/347 NA Guardian | Hystria Grind | !guild !penjordan !tetdis !tetbs !news !commands,480,2020-04-15T11:00:21Z,en
1197886897,150506130,Caarl,386821,live,"Perma !red Musa ~ Washed up streamer ~ My KOIS now ~ Music
",366,2020-04-15T15:44:12Z,en
1196228209,51529432,Cepreu_Inq,386821,live,Ответы на все вопросы по игре и стриму на сайте inq.name,351,2020-04-15T12:33:39Z,ru
1197903745,64390837,Zeusads,386821,live,❗️BAN HAMMER CHEGOU NO NA  ❗️CDL ❗️NOPING,278,2020-04-15T15:46:05Z,pt
37555267104,58703528,이찌노,386821,live,BDO 거믄사막,269,2020-04-15T12:43:10Z,ko
1195622769,164910721,wendellnog,386821,live,"(+18) 𝗦𝗢𝗥𝗧𝗘𝗜𝗢 𝗣𝗔𝗥𝗔 𝗦𝗨𝗕𝗦 𝗛𝗢𝗝𝗘!❗𝗧𝗜𝗖𝗞𝗘𝗧
❗𝗬𝗢𝗨𝗧𝗨𝗕𝗘❗𝗢𝗚𝗥𝗘𝗣𝗘𝗡❗𝗣𝗘𝗡𝟵❗𝟯𝟬𝗕𝗦❗𝗣𝗘𝗡𝟭𝟬❗𝗫𝟭❗𝗠𝗘𝗧𝗔",261,2020-04-15T11:00:29Z,pt
1197310369,111157098,hardzera_,386821,live,PVP DE CHAT LIBERADO - STREAM Nº 1169 ✔,236,2020-04-15T14:43:02Z,pt
1196081121,32625784,DJulesTV,386821,live,299AP Sorc - doing NEW stuff - !gear !exitlag !patchnotes ,228,2020-04-15T12:12:44Z,en
37554832688,110756254,Heedun,386821,live,I MADE BIG MONEY | AMA !goal !referral,215,2020-04-15T11:51:19Z,en
37555712512,160010466,Elly,386821,live,"Patch, New Journal, Exploit punishment, so much to do so little time!",185,2020-04-15T13:31:07Z,en
1194910337,108379924,xDarksoulEvO,386821,live,#QuedateEnTuCasa  |  24h DUDAS AQUÍ - REROLL ARCHER,183,2020-04-15T08:31:23Z,es
1197591313,74455453,JSing,386821,live,Треня для НАСЛЕДИЯ НИНДЗЯ - !ТРЕНЯ,176,2020-04-15T15:11:59Z,ru
37555287728,37153210,Zethiann,386821,live,ᴺᴬ 305 Kutum Guardian - !expenses - Mappers have been !punished,171,2020-04-15T12:45:30Z,en
1195617633,109254404,ry6kagop,386821,live,"фурм, осадка, всем ку :) ",161,2020-04-15T10:59:43Z,ru
1198179393,80775145,Laureth,386821,live,cRaZyHaCKeR_61,156,2020-04-15T16:12:30Z,tr
1196883857,189864226,MalakaTV,386821,live,"Coleção de !T9 finalizada! - Lifeskill, café e chill - 1970 maestria - !commands",142,2020-04-15T13:54:57Z,pt
1195924257,38185373,JoJ_,386821,live,🔴 Mercredi c'est !Patch & !Event ][ !AFKoi !Agris !Discord,127,2020-04-15T11:51:04Z,fr
37556937664,73691743,복실아,386821,live,안녕하세요,116,2020-04-15T15:28:54Z,ko
1196600161,209014057,Maniac_3D,386821,live,RoadTo65 Notas Del Parche !Parche!Agris | A Por Ese Pen Y Asi Estar Ready Para El Nuevo Contenido/A Por Los 300 Suscriptor!!,112,2020-04-15T13:20:12Z,es
37557040848,109627347,yofamsteve,386821,live,"Zerk - no, i didn't go negative | !soundcloud !newvideo ",112,2020-04-15T15:37:58Z,en
37556705616,139338373,팔도대왕,386821,live,목요일 검은사막,108,2020-04-15T15:07:59Z,ko
1195903505,68064845,Vega_Lim,386821,live,Мышелов. - график.,106,2020-04-15T11:47:41Z,ru
37557145552,103001098,Etain,386821,live,KOIBOIS! 🐠🐠 || !social !guild  ,105,2020-04-15T15:47:05Z,en
37555835200,90684327,yura_w,386821,live,294sorc 6x guru lifeskills - !newvideo !pendande !penleeburs !penkutum !tetdis !tetdis2 !tetbs @yuraxuk,84,2020-04-15T13:44:22Z,en
37554768560,44420196,kuba_mojito,386821,live,[ DE]~/~ Selbst zum Genuss des Glücks bedarf man Mut.. -/-  👑 crap gear Kuno (ó﹏ò｡) 👑,72,2020-04-15T11:42:54Z,de
37554249264,149370845,시권,386821,live,[시권] 수요일_3시까지 연장하는 아저씨!? 음악 듣기 좋은 방송^^,68,2020-04-15T10:31:09Z,ko
37552949712,130899554,hookyhook,386821,live,ตู้ม,67,2020-04-15T07:12:07Z,th
37556943824,470945529,dee_eff_kay,386821,live,Anfänger Willkommen | Gildenrekrutierung !soundliste !yt !discord !insta !twitter !sr,57,2020-04-15T15:29:25Z,de
1197448561,129158071,SweetCristal,386821,live,[EU/ESP] DK 62 Succession | Dudas maybe? | Incaendium guild de siege❤,55,2020-04-15T14:58:08Z,es
37557771888,88857306,Zlu4kajkee,386821,live,В жопЭ Гречу! Макарошки хочу!!! 18+,52,2020-04-15T16:37:09Z,ru
1197199665,90286714,Palony_,386821,live,[PL/ENG] 64 Succ Mystic I Succession !buffs >.>  ,51,2020-04-15T14:30:16Z,pl
37552173072,144083287,미캐츠,386821,live,저도 초보라 질문을 해도 답을 못해서 죄송.. ,48,2020-04-15T05:37:15Z,ko
1195921873,51936450,jackzback,386821,live,🇹🇷  mavileniyoruz bugün,40,2020-04-15T11:50:38Z,tr
37556112512,32164065,c2Kiyomi,386821,live,BDO Chillin | Stimme schonen XD,39,2020-04-15T14:11:25Z,de
37557609888,413716481,Eski_Sevgilin,386821,live, Selam Mumoşlarım Nasılsınız? >.<,38,2020-04-15T16:24:10Z,tr
37555990032,172514797,小痴豐丰,386821,live,【ChiFzG小痴豐丰】J-POP+黑星High ，黑騎旅程▲這是個盡量帶給大家歡笑的台 ■0肆/醫武■ ,36,2020-04-15T14:00:01Z,zh
37557029744,438212992,ShieldMeta,386821,live,671GS L64 Lahn,32,2020-04-15T15:36:58Z,en
37555484624,464416147,ハッター先生,386821,live,【English OK!!!】新ギルミが出れば即受け海旅,30,2020-04-15T13:05:59Z,ja
37557574544,475354974,sabyeol,386821,live,사별 볼방송이 없어서 그냥 내가킨다,30,2020-04-15T16:21:21Z,ko
37557690640,175999417,仔魚,386821,live,<仔魚>  .🔔晚上好🔔 休閒據點公會收人🙋   4/16,30,2020-04-15T16:30:54Z,zh
37556298096,162093551,조오리_,386821,live,꽉..,27,2020-04-15T14:30:05Z,ko
37555008016,228448952,vanoyami,386821,live,GER - Sorc 610gs - 16 dreamhorses - 75 Shining Shakatu Kisten,26,2020-04-15T12:11:33Z,de
1196235713,40018502,SimvolickTV,386821,live,Agris Fever done | Getting dat Grind ON | Returning Player | New Players Welcome | !koi1h | 10/100 bil | 966/2000 mastery,24,2020-04-15T12:34:41Z,en
1198330897,508633123,rfbcnordwey,386821,live,Кильки-Бррр Сухопутные приключения,23,2020-04-15T16:27:26Z,ru
1196197265,156280026,mrgloboxtv,386821,live,"Ninja ONLY Red Zero to Hero Hard mode -> Stream 26 -> clic pen Dande et farm, round 3 inc   !Coaching  !Hero",22,2020-04-15T12:29:21Z,fr
37555318112,178737983,로브몹,386821,live,⚒전승위치는 아크만에 살아요⚒- [ 검은 사막 ],22,2020-04-15T12:48:57Z,ko
1196859793,45186243,shaterplay,386821,live,"EU Mystic/Sorc!A testear buffo de mystic#Nuevos Jugadores #Dudas#Guild recluta!!
",21,2020-04-15T13:52:05Z,es
1196765473,104883114,ImNotLeveL,386821,live,ninja succ 289 ap rce,21,2020-04-15T13:40:41Z,es
1196980305,48819226,BATPA,386821,live,[62]-Анакреон до 1000 свитков. !Гайд !Gear ДИСКОРД ВАЛЬКИРИЙ https://discord.gg/JxJkTWN,19,2020-04-15T14:05:00Z,ru
37555263280,29524605,Xykes,386821,live,Ninja | Testing Succ buffs :) | Any negative balancers?,19,2020-04-15T12:42:41Z,en
37554496480,161419081,유빌라떼,386821,live,하얗게 불태웠어..... OTL  BDO #6년차 #운빨은남한테준스트리머,18,2020-04-15T11:05:48Z,ko
37557305008,59472766,BrizzTv,386821,live,JUSTICE for Mappers!!   !PEN1 !2020  !endgame  ~ day47,18,2020-04-15T16:00:04Z,en
1196945329,49508994,Efferr,386821,live,Valk - Patchday stuff,18,2020-04-15T14:01:20Z,en
1197647953,263789551,grafar11,386821,live,Przygotowania do Master cooking trwają. Dodano Boss Timer. Zapraszam | !sr !Idealisci,18,2020-04-15T15:18:17Z,pl
1197858497,254150664,Beltrano_TV,386821,live,🔞 Main Ninja 261 AP / Lifeskill/Grind/Quests  / Tem novidades na ❗loja / ❗points ❗FISK2 ❗matematica2 ❗warzone01  ,18,2020-04-15T15:41:00Z,pt
37557411024,154840550,raine_zahra,386821,live,ᴺᴬ [600 GS] Red Tamer ᴾᵛᴾ / succ ᴾᵛᴱ | PEN enhancing | 0/40 PEN boss gear | !discord !red,15,2020-04-15T16:07:59Z,en
37558017120,120197735,drunkenbarzo,386821,live,Manos Hoe Basıyoruz! From Zero to Keko! Life Skiller Barzov,15,2020-04-15T16:55:43Z,tr
1198821281,145705472,Diducka,386821,live,Liberum.Осада. 15.04.20 ,14,2020-04-15T17:09:35Z,ru
