,viewer_id,Recency,RecencyCluster,Frequency,FrequencyCluster,Engagement,EngagementCluster,OverallScore,Segment,m6_Engagement
733,13166.0,91,0,41,0,417.19999999999993,0,0,Low-Value,0.0
734,15750.0,91,0,48,0,272.05000000000007,0,0,Low-Value,1512.5200000000004
735,13497.0,90,0,10,0,194.55,0,0,Low-Value,0.0
736,15733.0,90,0,10,0,162.3,0,0,Low-Value,0.0
737,12834.0,90,0,18,0,312.38,0,0,Low-Value,0.0
738,12913.0,90,0,4,0,134.97,0,0,Low-Value,1082.1399999999999
739,17048.0,90,0,23,0,501.99000000000007,0,0,Low-Value,164.95
740,15067.0,90,0,35,0,848.05,0,0,Low-Value,896.7099999999999
741,16128.0,90,0,20,0,388.3,0,0,Low-Value,1491.92
742,15641.0,68,0,62,0,997.0100000000002,0,0,Low-Value,581.8200000000002
743,14473.0,90,0,1,0,85.0,0,0,Low-Value,149.34000000000003
744,15643.0,90,0,23,0,337.1,0,0,Low-Value,326.90000000000003
745,16792.0,90,0,12,0,110.38000000000001,0,0,Low-Value,0.0
746,15031.0,90,0,24,0,150.82999999999998,0,0,Low-Value,341.7800000000001
747,15636.0,90,0,8,0,306.7,0,0,Low-Value,418.06000000000006
748,12873.0,90,0,4,0,374.0,0,0,Low-Value,0.0
749,17923.0,90,0,1,0,207.50000000000003,0,0,Low-Value,0.0
750,14657.0,90,0,14,0,108.31999999999998,0,0,Low-Value,323.82
751,17738.0,90,0,41,0,779.9199999999998,0,0,Low-Value,1099.1299999999997
752,16571.0,89,0,29,0,436.68,0,0,Low-Value,985.01
753,14483.0,89,0,9,0,137.10000000000002,0,0,Low-Value,0.0
754,15087.0,89,0,15,0,306.94,0,0,Low-Value,0.0
755,15053.0,89,0,20,0,222.64999999999998,0,0,Low-Value,255.95
756,16159.0,89,0,14,0,348.2000000000001,0,0,Low-Value,0.0
757,17995.0,89,0,2,0,76.1,0,0,Low-Value,0.0
758,17789.0,89,0,14,0,225.9,0,0,Low-Value,0.0
759,13476.0,89,0,29,0,727.5999999999999,0,0,Low-Value,510.87000000000006
760,15393.0,89,0,8,0,124.10000000000001,0,0,Low-Value,107.76
761,13959.0,89,0,18,0,122.7,0,0,Low-Value,260.76
762,13014.0,70,0,19,0,833.1800000000001,0,0,Low-Value,2138.25
763,15611.0,64,0,4,0,227.25,0,0,Low-Value,1259.9500000000005
764,14702.0,89,0,14,0,161.5,0,0,Low-Value,1740.4100000000014
765,13715.0,89,0,8,0,137.49,0,0,Low-Value,0.0
766,13931.0,88,0,20,0,378.21000000000004,0,0,Low-Value,859.3200000000005
767,13382.0,88,0,15,0,222.99,0,0,Low-Value,0.0
768,14570.0,88,0,29,0,218.05999999999992,0,0,Low-Value,0.0
769,14466.0,88,0,8,0,332.4,0,0,Low-Value,1236.7500000000002
770,13557.0,88,0,16,0,240.68,0,0,Low-Value,343.37999999999994
771,14779.0,88,0,6,0,38.0,0,0,Low-Value,0.0
772,17325.0,88,0,6,0,96.8,0,0,Low-Value,0.0
773,14995.0,88,0,37,0,119.31000000000004,0,0,Low-Value,113.91999999999999
774,16414.0,88,0,3,0,50.8,0,0,Low-Value,75.45
775,15681.0,88,0,17,0,345.67999999999995,0,0,Low-Value,837.3399999999998
776,15675.0,88,0,3,0,45.0,0,0,Low-Value,278.69
777,17191.0,88,0,37,0,310.77000000000004,0,0,Low-Value,1274.2500000000007
778,17535.0,88,0,13,0,164.39999999999998,0,0,Low-Value,0.0
779,15400.0,86,0,5,0,346.1,0,0,Low-Value,370.09999999999997
780,14499.0,86,0,44,0,126.02000000000001,0,0,Low-Value,689.3000000000001
781,18211.0,86,0,8,0,137.9,0,0,Low-Value,462.17
782,14247.0,86,0,20,0,136.77,0,0,Low-Value,0.0
783,16638.0,65,0,17,0,469.55,0,0,Low-Value,469.2800000000002
784,15554.0,85,0,14,0,217.2,0,0,Low-Value,0.0
785,14915.0,85,0,8,0,142.27999999999997,0,0,Low-Value,165.20000000000002
786,16136.0,85,0,8,0,159.3,0,0,Low-Value,550.0799999999999
787,18280.0,85,0,10,0,180.6,0,0,Low-Value,0.0
788,17571.0,85,0,2,0,75.6,0,0,Low-Value,1138.5600000000004
789,16225.0,85,0,63,0,416.60999999999996,0,0,Low-Value,679.7099999999998
790,14214.0,85,0,37,0,638.6499999999999,0,0,Low-Value,365.73
791,14012.0,85,0,11,0,328.8,0,0,Low-Value,0.0
792,17696.0,85,0,16,0,318.24000000000007,0,0,Low-Value,1791.8699999999997
793,17654.0,85,0,22,0,117.54999999999998,0,0,Low-Value,0.0
794,16517.0,85,0,17,0,162.70000000000005,0,0,Low-Value,0.0
795,17092.0,85,0,10,0,134.9,0,0,Low-Value,1642.8800000000006
796,15869.0,85,0,15,0,149.64,0,0,Low-Value,0.0
797,17817.0,85,0,13,0,269.7,0,0,Low-Value,0.0
798,15234.0,84,0,14,0,197.0,0,0,Low-Value,0.0
799,15764.0,84,0,59,0,1120.9299999999996,0,0,Low-Value,2159.040000000001
800,15806.0,84,0,16,0,300.35999999999996,0,0,Low-Value,484.22
801,14586.0,84,0,19,0,237.35999999999996,0,0,Low-Value,0.0
802,15944.0,84,0,6,0,325.1,0,0,Low-Value,0.0
803,16917.0,84,0,9,0,391.5200000000001,0,0,Low-Value,0.0
804,16927.0,84,0,3,0,123.35,0,0,Low-Value,201.6
805,13373.0,84,0,50,0,987.7,0,0,Low-Value,2324.5500000000006
806,14426.0,84,0,53,0,794.41,0,0,Low-Value,2986.0899999999992
807,17639.0,84,0,7,0,108.5,0,0,Low-Value,0.0
808,16426.0,84,0,11,0,328.37,0,0,Low-Value,1025.279999999999
809,16495.0,84,0,33,0,246.51,0,0,Low-Value,0.0
810,15206.0,83,0,1,0,17.700000000000003,0,0,Low-Value,402.59999999999997
811,14013.0,83,0,8,0,118.5,0,0,Low-Value,354.52
812,14645.0,83,0,9,0,240.10000000000002,0,0,Low-Value,356.99
813,15071.0,83,0,12,0,588.6699999999998,0,0,Low-Value,393.4
814,16221.0,83,0,20,0,148.63,0,0,Low-Value,549.49
815,12881.0,83,0,7,0,298.0,0,0,Low-Value,0.0
816,17864.0,83,0,32,0,208.41000000000003,0,0,Low-Value,389.09
817,17138.0,83,0,24,0,380.5,0,0,Low-Value,0.0
818,16572.0,83,0,21,0,342.58,0,0,Low-Value,667.02
819,14803.0,83,0,5,0,188.64000000000004,0,0,Low-Value,114.76000000000002
820,13093.0,83,0,5,0,304.5,0,0,Low-Value,0.0
821,14165.0,83,0,25,0,122.53999999999999,0,0,Low-Value,0.0
822,16419.0,83,0,7,0,264.27,0,0,Low-Value,455.2999999999999
823,15057.0,83,0,3,0,358.5,0,0,Low-Value,0.0
824,13538.0,82,0,5,0,337.5,0,0,Low-Value,776.55
825,14297.0,82,0,11,0,232.6,0,0,Low-Value,1072.7299999999998
826,13502.0,82,0,5,0,74.56,0,0,Low-Value,102.84
827,13899.0,82,0,15,0,298.50000000000006,0,0,Low-Value,90.02
828,16471.0,82,0,13,0,223.95,0,0,Low-Value,0.0
829,14603.0,82,0,2,0,660.0,0,0,Low-Value,0.0
830,16625.0,82,0,23,0,333.08000000000004,0,0,Low-Value,0.0
831,15308.0,82,0,19,0,310.47,0,0,Low-Value,0.0
832,14841.0,82,0,30,0,789.8999999999999,0,0,Low-Value,1513.91
833,18086.0,82,0,7,0,101.33999999999999,0,0,Low-Value,0.0
834,14350.0,82,0,18,0,282.92999999999995,0,0,Low-Value,0.0
835,16080.0,82,0,5,0,130.26000000000002,0,0,Low-Value,86.89999999999999
836,14727.0,82,0,10,0,268.58,0,0,Low-Value,0.0
837,16778.0,82,0,5,0,93.18,0,0,Low-Value,152.76
838,16808.0,82,0,19,0,166.5,0,0,Low-Value,121.92
839,17076.0,81,0,7,0,182.7,0,0,Low-Value,506.87999999999994
840,14913.0,81,0,25,0,314.96000000000004,0,0,Low-Value,611.6
841,16475.0,81,0,20,0,310.0,0,0,Low-Value,234.3
842,14114.0,81,0,4,0,191.4,0,0,Low-Value,0.0
843,13133.0,81,0,4,0,57.45,0,0,Low-Value,0.0
844,17194.0,81,0,1,0,10.0,0,0,Low-Value,0.0
845,15049.0,81,0,3,0,121.17000000000002,0,0,Low-Value,0.0
846,14329.0,81,0,38,0,578.0199999999999,0,0,Low-Value,2889.2400000000002
847,14312.0,81,0,10,0,157.65000000000003,0,0,Low-Value,1017.5700000000004
848,16766.0,81,0,34,0,1145.6,0,0,Low-Value,0.0
849,13226.0,81,0,16,0,108.21000000000001,0,0,Low-Value,0.0
850,13043.0,81,0,13,0,516.4200000000001,0,0,Low-Value,0.0
851,17994.0,81,0,3,0,21.9,0,0,Low-Value,349.3399999999999
852,17351.0,81,0,3,0,198.6,0,0,Low-Value,388.5499999999999
853,16768.0,79,0,23,0,183.24999999999997,0,0,Low-Value,294.84000000000003
854,16693.0,79,0,22,0,157.56,0,0,Low-Value,324.45
855,16983.0,79,0,18,0,263.59,0,0,Low-Value,1308.9099999999999
856,13708.0,79,0,51,0,296.87999999999994,0,0,Low-Value,0.0
857,15918.0,79,0,22,0,142.0,0,0,Low-Value,192.22999999999996
858,14962.0,78,0,5,0,126.70000000000002,0,0,Low-Value,0.0
859,12845.0,75,0,6,0,289.0,0,0,Low-Value,0.0
860,13452.0,67,0,2,0,590.0,0,0,Low-Value,0.0
861,16005.0,78,0,67,0,177.58999999999983,0,0,Low-Value,437.7999999999997
862,16150.0,78,0,33,0,571.0600000000001,0,0,Low-Value,1088.5400000000002
863,16804.0,78,0,19,0,118.05000000000003,0,0,Low-Value,418.94
864,16037.0,77,0,15,0,251.56000000000003,0,0,Low-Value,0.0
865,15047.0,77,0,22,0,343.62,0,0,Low-Value,0.0
866,14193.0,77,0,23,0,422.53999999999996,0,0,Low-Value,430.84999999999997
867,17542.0,77,0,25,0,170.75,0,0,Low-Value,0.0
868,15181.0,77,0,2,0,300.0,0,0,Low-Value,389.48
869,17080.0,77,0,1,0,76.32000000000001,0,0,Low-Value,211.3
870,16392.0,77,0,45,0,221.19000000000005,0,0,Low-Value,0.0
871,13716.0,77,0,21,0,138.28,0,0,Low-Value,0.0
872,17816.0,77,0,1,0,5.1,0,0,Low-Value,15.250000000000002
873,15150.0,77,0,33,0,501.25000000000006,0,0,Low-Value,4813.219999999998
874,13121.0,77,0,50,0,283.7299999999999,0,0,Low-Value,0.0
875,16297.0,76,0,20,0,301.90000000000003,0,0,Low-Value,0.0
876,12994.0,76,0,22,0,352.59999999999997,0,0,Low-Value,292.87000000000006
877,15687.0,76,0,21,0,369.9,0,0,Low-Value,1339.0600000000002
878,14636.0,76,0,16,0,300.19,0,0,Low-Value,309.66
879,16040.0,76,0,22,0,422.43000000000006,0,0,Low-Value,891.1200000000002
880,15793.0,76,0,3,0,306.64,0,0,Low-Value,658.97
881,13358.0,76,0,29,0,439.03000000000003,0,0,Low-Value,0.0
882,13261.0,76,0,1,0,99.0,0,0,Low-Value,0.0
883,12849.0,76,0,36,0,704.5,0,0,Low-Value,346.39
884,15182.0,76,0,16,0,370.4800000000001,0,0,Low-Value,252.37000000000006
885,13299.0,76,0,5,0,142.5,0,0,Low-Value,0.0
886,16383.0,76,0,53,0,309.46,0,0,Low-Value,358.9000000000001
887,17858.0,69,0,8,0,511.80000000000007,0,0,Low-Value,1772.1400000000003
888,15030.0,76,0,3,0,152.76,0,0,Low-Value,365.52
889,18189.0,75,0,40,0,633.0999999999999,0,0,Low-Value,457.14
890,14035.0,75,0,12,0,398.97999999999996,0,0,Low-Value,727.4399999999999
891,13185.0,75,0,1,0,71.4,0,0,Low-Value,0.0
892,14840.0,75,0,4,0,62.85,0,0,Low-Value,0.0
893,13216.0,75,0,5,0,333.74,0,0,Low-Value,0.0
894,13533.0,75,0,43,0,146.64000000000004,0,0,Low-Value,124.14999999999999
895,13104.0,75,0,2,0,111.96,0,0,Low-Value,545.28
896,16216.0,75,0,37,0,914.9300000000002,0,0,Low-Value,0.0
897,16377.0,75,0,5,0,676.2,0,0,Low-Value,0.0
898,16976.0,75,0,2,0,251.51999999999998,0,0,Low-Value,0.0
899,18210.0,75,0,5,0,142.39999999999998,0,0,Low-Value,2301.08
900,14422.0,75,0,21,0,401.31,0,0,Low-Value,3480.3199999999997
901,13707.0,75,0,16,0,222.99999999999994,0,0,Low-Value,0.0
902,13072.0,74,0,7,0,177.14999999999998,0,0,Low-Value,0.0
903,15695.0,74,0,22,0,409.9800000000001,0,0,Low-Value,0.0
904,14110.0,74,0,32,0,904.2600000000001,0,0,Low-Value,3656.190000000001
905,16716.0,74,0,1,0,166.8,0,0,Low-Value,0.0
906,14059.0,74,0,8,0,183.59999999999997,0,0,Low-Value,0.0
907,17685.0,74,0,14,0,326.49999999999994,0,0,Low-Value,1678.8100000000002
908,16511.0,74,0,62,0,340.75,0,0,Low-Value,609.5099999999998
909,17673.0,74,0,61,0,377.64000000000004,0,0,Low-Value,736.5899999999993
910,16256.0,74,0,13,0,752.4300000000002,0,0,Low-Value,0.0
911,14066.0,74,0,7,0,152.55,0,0,Low-Value,0.0
912,15483.0,74,0,54,0,114.85000000000005,0,0,Low-Value,118.96
913,16626.0,74,0,47,0,795.7499999999999,0,0,Low-Value,3093.140000000002
914,18270.0,74,0,5,0,111.95,0,0,Low-Value,171.2
915,14315.0,74,0,27,0,530.3999999999999,0,0,Low-Value,1950.7299999999989
916,17921.0,74,0,44,0,280.56999999999994,0,0,Low-Value,545.9499999999998
917,14041.0,74,0,21,0,141.41,0,0,Low-Value,0.0
918,17060.0,74,0,5,0,234.24,0,0,Low-Value,0.0
919,14155.0,74,0,6,0,118.75,0,0,Low-Value,0.0
920,17043.0,74,0,12,0,174.6,0,0,Low-Value,1560.58
921,13046.0,74,0,14,0,197.72,0,0,Low-Value,431.59
922,14633.0,74,0,20,0,344.9000000000001,0,0,Low-Value,0.0
923,13593.0,71,0,24,0,463.1000000000001,0,0,Low-Value,1014.1300000000002
924,15703.0,72,0,5,0,211.5,0,0,Low-Value,0.0
925,14071.0,68,0,29,0,356.80999999999995,0,0,Low-Value,927.4300000000001
926,17134.0,72,0,20,0,330.49999999999994,0,0,Low-Value,94.5
927,17795.0,72,0,17,0,163.24999999999997,0,0,Low-Value,187.14000000000007
928,12902.0,72,0,10,0,138.68,0,0,Low-Value,0.0
929,16402.0,72,0,3,0,87.8,0,0,Low-Value,0.0
930,14232.0,72,0,47,0,693.1800000000002,0,0,Low-Value,1354.89
931,14693.0,72,0,8,0,172.9,0,0,Low-Value,0.0
932,16096.0,72,0,12,0,320.62,0,0,Low-Value,0.0
933,15408.0,72,0,34,0,267.17999999999995,0,0,Low-Value,0.0
934,15445.0,72,0,5,0,113.5,0,0,Low-Value,0.0
935,14205.0,72,0,14,0,222.9,0,0,Low-Value,243.8
936,15452.0,72,0,43,0,247.24999999999997,0,0,Low-Value,291.47999999999996
937,14223.0,72,0,18,0,304.90000000000003,0,0,Low-Value,686.23
938,17230.0,72,0,12,0,203.40000000000003,0,0,Low-Value,0.0
939,16619.0,71,0,14,0,226.21,0,0,Low-Value,0.0
940,14762.0,71,0,21,0,300.52,0,0,Low-Value,0.0
941,13934.0,71,0,31,0,922.0999999999997,0,0,Low-Value,0.0
942,15669.0,71,0,11,0,198.8,0,0,Low-Value,485.54
943,16384.0,71,0,24,0,409.09999999999997,0,0,Low-Value,175.4
944,18224.0,71,0,10,0,158.95000000000002,0,0,Low-Value,0.0
945,14245.0,71,0,67,0,1005.1,0,0,Low-Value,0.0
946,17678.0,71,0,16,0,298.10999999999996,0,0,Low-Value,0.0
947,15996.0,71,0,15,0,169.72999999999996,0,0,Low-Value,405.4099999999999
948,15299.0,71,0,1,0,600.0,0,0,Low-Value,2072.0
949,16036.0,71,0,11,0,188.72999999999996,0,0,Low-Value,570.19
950,17146.0,71,0,17,0,265.63000000000005,0,0,Low-Value,185.9
951,17763.0,71,0,1,0,15.0,0,0,Low-Value,0.0
952,13410.0,71,0,5,0,154.4,0,0,Low-Value,598.4200000000001
953,13262.0,71,0,11,0,200.29000000000002,0,0,Low-Value,0.0
954,14167.0,71,0,9,0,110.65,0,0,Low-Value,315.84
955,17585.0,71,0,42,0,103.72000000000001,0,0,Low-Value,611.5399999999996
956,16427.0,71,0,5,0,131.26,0,0,Low-Value,0.0
957,14632.0,70,0,8,0,114.55999999999999,0,0,Low-Value,0.0
958,16191.0,70,0,10,0,596.4,0,0,Low-Value,2320.18
959,13869.0,70,0,68,0,687.1499999999999,0,0,Low-Value,1519.9899999999989
960,14530.0,70,0,30,0,448.65,0,0,Low-Value,1779.0000000000005
961,14875.0,70,0,5,0,362.0,0,0,Low-Value,1103.3199999999997
962,16135.0,70,0,21,0,517.5499999999998,0,0,Low-Value,0.0
963,15298.0,70,0,18,0,365.3599999999999,0,0,Low-Value,3249.2400000000025
964,12831.0,70,0,9,0,215.05,0,0,Low-Value,0.0
965,15437.0,70,0,45,0,200.16000000000003,0,0,Low-Value,0.0
966,14377.0,70,0,4,0,314.6,0,0,Low-Value,302.45
967,16374.0,70,0,27,0,156.3,0,0,Low-Value,316.72999999999985
968,13196.0,70,0,34,0,512.1300000000001,0,0,Low-Value,1285.6500000000003
969,15457.0,70,0,58,0,237.07000000000002,0,0,Low-Value,0.0
970,16721.0,70,0,37,0,292.46999999999997,0,0,Low-Value,0.0
971,16948.0,69,0,5,0,170.94000000000003,0,0,Low-Value,194.48000000000002
972,17733.0,69,0,12,0,216.95,0,0,Low-Value,475.24
973,17102.0,69,0,1,0,25.5,0,0,Low-Value,0.0
974,13239.0,69,0,21,0,329.56,0,0,Low-Value,0.0
975,15449.0,69,0,23,0,345.9199999999999,0,0,Low-Value,628.5999999999999
976,14870.0,69,0,13,0,327.24999999999994,0,0,Low-Value,0.0
977,17019.0,69,0,68,0,366.02,0,0,Low-Value,276.67999999999995
978,13821.0,69,0,42,0,270.1499999999999,0,0,Low-Value,115.49
979,17830.0,69,0,5,0,99.15,0,0,Low-Value,0.0
980,17507.0,69,0,43,0,265.02,0,0,Low-Value,0.0
981,17096.0,69,0,9,0,133.48999999999998,0,0,Low-Value,888.6400000000001
982,18191.0,69,0,7,0,207.79999999999998,0,0,Low-Value,0.0
983,14461.0,69,0,64,0,776.2299999999998,0,0,Low-Value,1326.8299999999997
984,13132.0,69,0,3,0,77.3,0,0,Low-Value,0.0
985,16859.0,69,0,18,0,259.84000000000003,0,0,Low-Value,487.96999999999997
986,17411.0,69,0,16,0,285.58,0,0,Low-Value,493.36
987,17486.0,69,0,24,0,396.87000000000006,0,0,Low-Value,0.0
988,16250.0,69,0,10,0,163.3,0,0,Low-Value,0.0
989,14607.0,69,0,3,0,495.0,0,0,Low-Value,16074.500000000002
990,13249.0,69,0,2,0,291.84000000000003,0,0,Low-Value,419.57000000000005
991,14075.0,69,0,18,0,307.91999999999996,0,0,Low-Value,317.56
992,17250.0,69,0,23,0,162.65000000000003,0,0,Low-Value,0.0
993,17966.0,69,0,6,0,147.0,0,0,Low-Value,951.4299999999998
994,14129.0,68,0,16,0,358.90000000000003,0,0,Low-Value,612.38
995,15651.0,68,0,16,0,227.32000000000002,0,0,Low-Value,418.97999999999996
996,13035.0,68,0,12,0,333.00000000000006,0,0,Low-Value,588.8799999999999
997,13341.0,68,0,42,0,775.8499999999999,0,0,Low-Value,0.0
998,17491.0,68,0,20,0,556.9399999999999,0,0,Low-Value,1926.1100000000001
999,16265.0,68,0,19,0,432.29999999999995,0,0,Low-Value,2571.859999999999
1000,13512.0,68,0,15,0,251.20999999999998,0,0,Low-Value,0.0
1001,16620.0,68,0,5,0,95.76,0,0,Low-Value,0.0
1002,17698.0,68,0,8,0,154.95000000000002,0,0,Low-Value,0.0
1003,14267.0,68,0,30,0,836.36,0,0,Low-Value,679.8800000000001
1004,14256.0,68,0,21,0,445.2,0,0,Low-Value,0.0
1005,16769.0,68,0,40,0,380.3899999999999,0,0,Low-Value,0.0
1006,17754.0,68,0,28,0,264.24,0,0,Low-Value,1307.03
1007,15835.0,68,0,11,0,187.2,0,0,Low-Value,465.78000000000003
1008,16063.0,68,0,23,0,335.32000000000005,0,0,Low-Value,0.0
1009,15178.0,68,0,3,0,40.5,0,0,Low-Value,0.0
1010,14348.0,68,0,18,0,409.57,0,0,Low-Value,0.0
1011,16833.0,67,0,14,0,361.80999999999995,0,0,Low-Value,0.0
1012,14404.0,67,0,8,0,307.5,0,0,Low-Value,750.7399999999999
1013,13000.0,67,0,19,0,256.78,0,0,Low-Value,76.32000000000001
1014,17979.0,67,0,59,0,241.67000000000004,0,0,Low-Value,516.0399999999997
1015,14536.0,67,0,19,0,171.8,0,0,Low-Value,0.0
1016,14107.0,67,0,28,0,554.1799999999998,0,0,Low-Value,1228.1499999999999
1017,13327.0,67,0,21,0,474.05000000000007,0,0,Low-Value,2205.82
1018,17368.0,67,0,17,0,194.92000000000002,0,0,Low-Value,1023.7500000000005
1019,16081.0,67,0,20,0,410.53000000000003,0,0,Low-Value,2238.7700000000004
1020,16780.0,67,0,15,0,161.89000000000001,0,0,Low-Value,263.29999999999995
1021,17937.0,65,0,7,0,633.6,0,0,Low-Value,613.44
1022,15133.0,65,0,7,0,324.70000000000005,0,0,Low-Value,324.52000000000004
1023,13875.0,65,0,12,0,343.03000000000003,0,0,Low-Value,1103.11
1024,18273.0,65,0,1,0,51.0,0,0,Low-Value,102.0
1025,15045.0,65,0,4,0,388.9,0,0,Low-Value,346.76
1026,18071.0,65,0,11,0,194.04999999999998,0,0,Low-Value,0.0
1027,14472.0,65,0,62,0,311.5699999999998,0,0,Low-Value,608.66
1028,16777.0,65,0,39,0,177.25000000000003,0,0,Low-Value,49.09999999999999
1029,13240.0,65,0,23,0,218.33999999999997,0,0,Low-Value,221.23999999999998
1030,14476.0,65,0,19,0,215.7,0,0,Low-Value,0.0
1031,15426.0,65,0,34,0,251.56,0,0,Low-Value,784.41
1032,17314.0,64,0,7,0,220.8,0,0,Low-Value,1706.2700000000011
1033,13652.0,64,0,20,0,329.44,0,0,Low-Value,456.84000000000003
1034,16245.0,64,0,30,0,453.98,0,0,Low-Value,959.6800000000001
1035,13368.0,64,0,28,0,588.0,0,0,Low-Value,0.0
1036,17227.0,64,0,6,0,223.89999999999998,0,0,Low-Value,573.1700000000001
1037,13649.0,64,0,8,0,148.8,0,0,Low-Value,0.0
1038,15083.0,64,0,5,0,88.19999999999999,0,0,Low-Value,0.0
1039,14127.0,64,0,9,0,137.60000000000002,0,0,Low-Value,257.48
1040,18010.0,64,0,14,0,174.79999999999998,0,0,Low-Value,0.0
1041,13760.0,64,0,28,0,135.09,0,0,Low-Value,151.7
1042,17749.0,64,0,22,0,369.01,0,0,Low-Value,305.51
1043,15068.0,64,0,39,0,239.95999999999995,0,0,Low-Value,313.40000000000003
1044,13901.0,64,0,23,0,433.9,0,0,Low-Value,2218.8999999999996
1045,14538.0,64,0,3,0,106.50000000000001,0,0,Low-Value,281.74999999999994
1046,14851.0,64,0,14,0,206.13,0,0,Low-Value,305.21999999999997
1047,17917.0,64,0,36,0,119.55,0,0,Low-Value,110.82
1048,16915.0,56,1,26,0,166.78999999999996,0,1,Low-Value,454.89
1049,15971.0,50,1,7,0,324.15,0,1,Low-Value,3113.6999999999994
1050,17965.0,60,1,59,0,583.6800000000001,0,1,Low-Value,1292.54
1051,15984.0,41,1,43,0,446.5400000000001,0,1,Low-Value,1309.8799999999999
1052,16217.0,43,1,15,0,304.25,0,1,Low-Value,0.0
1053,17567.0,41,1,49,0,931.1700000000001,0,1,Low-Value,2039.5100000000011
1054,16957.0,47,1,16,0,416.64,0,1,Low-Value,0.0
1055,17856.0,41,1,9,0,1142.63,0,1,Low-Value,0.0
1056,17652.0,41,1,36,0,632.2400000000001,0,1,Low-Value,4235.479999999999
1057,17873.0,48,1,20,0,975.8299999999999,0,1,Low-Value,668.1800000000002
1058,13491.0,55,1,30,0,389.79999999999984,0,1,Low-Value,184.19000000000003
1059,17243.0,44,1,49,0,941.0000000000002,0,1,Low-Value,4877.170000000003
1060,15026.0,48,1,26,0,230.78000000000003,0,1,Low-Value,238.22000000000003
1061,17162.0,53,1,25,0,394.9,0,1,Low-Value,896.1500000000001
1062,17419.0,57,1,51,0,1008.3299999999999,0,1,Low-Value,2180.77
1063,14662.0,42,1,68,0,423.8099999999998,0,1,Low-Value,246.31000000000012
1064,17730.0,41,1,29,0,758.3500000000001,0,1,Low-Value,3190.3899999999985
1065,17377.0,63,1,25,0,463.78999999999996,0,1,Low-Value,2503.3000000000015
1066,13126.0,61,1,35,0,530.11,0,1,Low-Value,652.7800000000002
1067,13265.0,53,1,41,0,1124.88,0,1,Low-Value,982.7800000000002
1068,14352.0,42,1,38,0,845.3199999999998,0,1,Low-Value,233.64000000000001
1069,13305.0,53,1,14,0,351.34999999999997,0,1,Low-Value,1147.4499999999996
1070,13509.0,62,1,16,0,440.7,0,1,Low-Value,231.6
1071,13956.0,51,1,57,0,293.6699999999999,0,1,Low-Value,576.25
1072,16954.0,62,1,20,0,594.6800000000002,0,1,Low-Value,762.4799999999999
1073,15671.0,50,1,50,0,1033.13,0,1,Low-Value,1624.0000000000002
1074,17799.0,50,1,60,0,377.61999999999995,0,1,Low-Value,1667.6000000000008
1075,16214.0,60,1,35,0,749.67,0,1,Low-Value,313.08000000000004
1076,16996.0,53,1,15,0,573.3400000000001,0,1,Low-Value,756.08
1077,13983.0,40,1,19,0,595.4300000000002,0,1,Low-Value,1058.06
1078,14572.0,62,1,48,0,742.3000000000001,0,1,Low-Value,1619.8600000000006
1079,17133.0,54,1,9,0,1041.67,0,1,Low-Value,3850.5699999999993
1080,12878.0,44,1,47,0,854.9899999999999,0,1,Low-Value,0.0
1081,17211.0,41,1,49,0,474.22999999999996,0,1,Low-Value,1063.2800000000002
1082,14408.0,46,1,16,0,705.6400000000001,0,1,Low-Value,1900.8899999999999
1083,13148.0,40,1,47,0,710.6699999999998,0,1,Low-Value,1908.7900000000004
1084,13636.0,60,1,24,0,386.94999999999993,0,1,Low-Value,407.6699999999999
1085,16905.0,44,1,53,0,599.5299999999999,0,1,Low-Value,1913.7999999999995
1086,17946.0,41,1,20,0,149.58,0,1,Low-Value,0.0
1087,15589.0,63,1,17,0,293.58,0,1,Low-Value,0.0
1088,14128.0,63,1,22,0,305.53999999999996,0,1,Low-Value,331.96
1089,14441.0,63,1,13,0,356.8400000000001,0,1,Low-Value,1050.35
1090,17931.0,63,1,50,0,297.2,0,1,Low-Value,111.16000000000003
1091,13803.0,63,1,17,0,277.07000000000005,0,1,Low-Value,0.0
1092,14871.0,63,1,20,0,108.20000000000002,0,1,Low-Value,106.15000000000002
1093,13439.0,63,1,54,0,283.71,0,1,Low-Value,0.0
1094,15628.0,63,1,22,0,371.83000000000004,0,1,Low-Value,1672.3500000000004
1095,16011.0,41,1,13,0,237.65,0,1,Low-Value,1977.9500000000005
1096,13588.0,63,1,8,0,113.3,0,1,Low-Value,2365.6499999999983
1097,16980.0,63,1,9,0,346.59999999999997,0,1,Low-Value,0.0
1098,13720.0,46,1,26,0,432.09999999999997,0,1,Low-Value,367.80000000000007
1099,17616.0,62,1,1,0,81.6,0,1,Low-Value,163.2
1100,17594.0,62,1,14,0,315.0,0,1,Low-Value,678.1800000000001
1101,12823.0,62,1,1,0,459.0,0,1,Low-Value,765.0
1102,17775.0,62,1,3,0,56.4,0,1,Low-Value,0.0
1103,14146.0,62,1,30,0,662.2999999999998,0,1,Low-Value,1062.1100000000001
1104,17863.0,62,1,18,0,481.2,0,1,Low-Value,1788.1000000000008
1105,16059.0,62,1,48,0,384.45,0,1,Low-Value,812.1600000000001
1106,15353.0,62,1,51,0,465.3699999999999,0,1,Low-Value,0.0
1107,16019.0,40,1,20,0,536.0,0,1,Low-Value,1296.7400000000002
